date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2015-07-31,-0.42,3,1.22,3,"['http://www.fxstreet.com/analysis/technical-trader-closing-brief/2015/07/31/', 'http://www.forexminute.com/stock-tips/short-term-reversal-signal-on-tsla-stock-chart-61521', 'http://www.wsnewspublishers.com/current-trade-news-analysis-on-3m-nysemmm-amkor-technology-nasdaqamkr-tesla-motors-nasdaqtsla-pioneer-natural-resources-nysepxd/1520649/']","['31', 'Short Term Reversal Signal On Tsla Stock Chart 61521', '1520649']"
2015-08-01,4.52,1,,1,['https://cdanews.com/2015/07/musk-launches-incentive-program-on-tesla-model-s/'],['Musk Launches Incentive Program On Tesla Model S']
2015-08-02,2.14,2,0.61,2,"['http://www.windowscentral.com/mobile-nations-weekly-moto-x-windows-10-teslas-and-more', 'http://www.freenewspos.com/en/pop-news-article/c/4399248/market/tesla-has-a-secret-weapon-to-compete-with-other-carmakers']","['Mobile Nations Weekly Moto X Windows 10 Teslas And More', 'Tesla Has A Secret Weapon To Compete With Other Carmakers']"
2015-08-03,1.38,2,4.39,2,"['http://ecomento.com/2015/08/03/tesla-referral-program-now-in-operation/', 'http://www.4evriders.org/2015/08/tesla-motors-inc-partners-with-hang-lung-to-install-car-charging-points-at-china-malls/']","['Tesla Referral Program Now In Operation', 'Tesla Motors Inc Partners With Hang Lung To Install Car Charging Points At China Malls']"
2015-08-04,-2.89,1,,1,['http://business.inquirer.net/196418/us-stocks-drop-as-oil-equities-tumble'],['Us Stocks Drop As Oil Equities Tumble']
2015-08-05,0.24,8,1.93,8,"['http://www.nasdaq.com/article/meritors-mtor-q3-earnings-beat-estimates-shares-rise-analyst-blog-cm505050', 'http://insideevs.com/transalta-use-tesla-batteries-commercial-energy-storage-project/', 'http://www.thestreet.com/story/13244052/1/what-to-expect-when-tesla-tsla-reports-earnings-tomorrow.html', 'http://stream.marketwatch.com/story/markets/SS-4-4/SS-4-84599/', 'http://www.latimes.com/business/autos/la-fi-tesla-credits-20150805-story.html', 'http://www.channelnewsasia.com/news/business/stock-futures-higher-ahea/2031356.html', 'http://www.oregonbusiness.com/must-reads/15642-details-about-government-incentives-for-businesses-will-be-disclosed', 'http://economictimes.indiatimes.com/markets/stocks/news/wall-street-higher-as-data-eases-september-rate-hike-worries/articleshow/48365637.cms']","['Meritors Mtor Q3 Earnings Beat Estimates Shares Rise Analyst Blog Cm505050', 'Transalta Use Tesla Batteries Commercial Energy Storage Project', 'What To Expect When Tesla Tsla Reports Earnings Tomorrow', 'Ss 4 84599', 'La Fi Tesla Credits 20150805 Story', '2031356', '15642 Details About Government Incentives For Businesses Will Be Disclosed', '48365637.cms']"
2015-08-06,0.24,30,1.52,27,"['http://thetandd.com/business/tesla-s-loss-triples-in-q-as-it-lowers-delivery/article_d588e1eb-4282-50fd-b4be-52d7cb997c8f.html', 'http://www.currentargus.com/ci_28590698/teslas-loss-triples-2q-it-lowers-delivery-forecast', 'http://www.thestreet.com/story/13246025/1/tesla-tsla-stock-falls-in-after-hours-trading-on-guidance-despite-earnings-beat.html', 'http://sanfrancisco.cbslocal.com/2015/08/05/tesla-motors-model-x-suv-electric-cars-elon-musk/', 'http://insideevs.com/tesla-q2-2015-earning-beat-estimates-model-s-delivery-expectations-knocked/', 'http://gazette.com/teslas-loss-triples-in-2q-as-it-lowers-delivery-forecast/article/feed/259067', 'http://finance.yahoo.com/news/electric-car-maker-teslas-net-205753530.html', 'http://www.greenfieldreporter.com/./view/story/7d7b3455015740c6bed377bae05ffc9b/US--Earns-Tesla', 'http://www.wbap.com/news/teslas-stock-drops-6-after-musk-lowers-delivery-guidance/', 'http://www.winonadailynews.com/business/tesla-s-loss-triples-in-q-as-it-lowers-delivery/article_2fa9fc49-64c9-5161-ada2-2bb36725aae4.html', 'http://www.washingtonpost.com/business/teslas-loss-triples-in-2q-as-it-lowers-delivery-forecast/2015/08/05/5cfb0b40-3bb7-11e5-88d3-e62130acc975_story.html', 'http://www.channelnewsasia.com/news/business/tesla-loss-widens-as-it/2032704.html', 'http://www.sfgate.com/business/article/Tesla-production-falls-behind-6427510.php', 'http://mtstandard.com/business/tesla-s-loss-triples-in-q-as-it-lowers-delivery/article_4d3737f8-8cd8-5a2a-ad8c-c0517076ee77.html', 'http://helenair.com/business/tesla-s-loss-triples-in-q-as-it-lowers-delivery/article_8915d092-346a-51e4-a500-4333cb709328.html', 'http://www.thestreet.com/story/13246090/1/tesla-stock-slides-after-slashing-full-year-estimates-for-deliveries.html', 'http://finance.yahoo.com/news/teslas-loss-triples-2q-lowers-211431170.html', 'http://www.channel3000.com/money/teslas-stock-drops-6-after-musk-lowers-delivery-guidance/34561124', 'http://americasmarkets.usatoday.com/2014/09/08/proof-tesla-stock-is-kinda-high-right-now/', 'http://www.scmp.com/business/companies/article/1846965/tesla-shares-fall-wider-loss-ceo-comments-cash-need', 'http://www.gtspirit.com/2015/08/06/tesla-model-x-deliveries-to-start-in-september/', 'http://www.4-traders.com/news/Stock-futures-little-changed-ahead-of-Fridays-key-jobs-data--20819599/', 'http://www.sify.com/finance/us-stocks-futures-little-changed-ahead-of-fridays-key-jobs-data-news-equity-pigra5iijdgah.html', 'http://www.investing.com/analysis/tsla-reaction-to-earnings-inflicts-potentially-significant-technical-dam-260827', 'http://www.bloombergview.com/articles/2015-08-06/tesla-has-to-start-acting-like-a-car-company', 'http://horizonpost.com/tesla-model-x-suv-will-arrive-in-september-elon-musk/', 'http://www.couriermail.com.au/business/breaking-news/european-stocks-end-lower/story-fnn9c0gx-1227473460991?nk=9661232f4fe9300f6ca40480915ed186-1438883313', 'http://www.zacks.com/stock/news/185405/hackers-find-way-to-turn-off-teslas-model-s-at-low-speed', 'http://www.benzinga.com/analyst-ratings/analyst-color/15/08/5742960/teslas-earnings-flop-buying-opportunity-or-warning-sign', 'http://finance.yahoo.com/news/tesla-hacked--debate-day-is-here-and-china-s-internet-police-142559541.html']","['Article D588e1eb 4282 50fd B4be 52d7cb997c8f', 'Teslas Loss Triples 2q It Lowers Delivery Forecast', 'Tesla Tsla Stock Falls In After Hours Trading On Guidance Despite Earnings Beat', 'Tesla Motors Model X Suv Electric Cars Elon Musk', 'Tesla Q2 2015 Earning Beat Estimates Model S Delivery Expectations Knocked', '259067', 'Electric Car Maker Teslas Net 205753530', 'Us Earns Tesla', 'Teslas Stock Drops 6 After Musk Lowers Delivery Guidance', 'Article 2fa9fc49 64c9 5161 Ada2 2bb36725aae4', '5cfb0b40 3bb7 11e5 88d3 E62130acc975 Story', '2032704', 'Tesla Production Falls Behind 6427510.php', 'Article 4d3737f8 8cd8 5a2a Ad8c C0517076ee77', 'Article 8915d092 346a 51e4 A500 4333cb709328', 'Tesla Stock Slides After Slashing Full Year Estimates For Deliveries', 'Teslas Loss Triples 2q Lowers 211431170', '34561124', 'Proof Tesla Stock Is Kinda High Right Now', 'Tesla Shares Fall Wider Loss Ceo Comments Cash Need', 'Tesla Model X Deliveries To Start In September', 'Stock Futures Little Changed Ahead Of Fridays Key Jobs Data 20819599', 'Us Stocks Futures Little Changed Ahead Of Fridays Key Jobs Data News Equity Pigra5iijdgah', 'Tsla Reaction To Earnings Inflicts Potentially Significant Technical Dam 260827', 'Tesla Has To Start Acting Like A Car Company', 'Tesla Model X Suv Will Arrive In September Elon Musk', 'Story Fnn9c0gx 1227473460991?nk=9661232f4fe9300f6ca40480915ed186 1438883313', 'Hackers Find Way To Turn Off Teslas Model S At Low Speed', 'Teslas Earnings Flop Buying Opportunity Or Warning Sign', 'Tesla Hacked Debate Day Is Here And China S Internet Police 142559541']"
2015-08-07,-0.18,8,1.05,7,"['http://www.streetinsider.com/Special+Reports/After-Hours+Stock+Movers+0806:+(STMP)+(IMPV)+(NUS)+(NVDA)+(LNG)+Higher', 'http://www.streetinsider.com/Special+Reports/Market+Wrap:+Initial+Claims+Rose+Less+than+Expected', 'http://www.mrtopstep.com/over-a-million-bikers-have-descended-on-a-sleepy-south-dakota-town/', 'http://www.economylead.com/international/us-dollar-mixed-amid-job-data-85074', 'http://www.newindianexpress.com/business/news/US-Stocks-End-Lower-Amid-Job-Data-Earnings/2015/08/07/article2962291.ece', 'http://www.investorwired.com/european-stocks-end-lower-national-bank-of-greece-nbg-nokia-corporation-nok-banco-santander-s-a-san-transocean-nrig-mattel-mat/1748139', 'http://topnews.us/content/262831-robot-snake-charger-designed-tesla-could-scare-you-along-charging-your-car', 'http://www.environmentguru.com/pages/elements/element.aspx?id=1216441']","['After Hours+stock+movers+0806:+(stmp)+(impv)+(nus)+(nvda)+(lng)+higher', 'Market+wrap:+initial+claims+rose+less+than+expected', 'Over A Million Bikers Have Descended On A Sleepy South Dakota Town', 'Us Dollar Mixed Amid Job Data 85074', 'Article2962291.ece', '1748139', '262831 Robot Snake Charger Designed Tesla Could Scare You Along Charging Your Car', 'Element.aspx?id=1216441']"
2015-08-08,0.05,3,1.4,3,"['http://news.yahoo.com/5-charts-sum-tesla-helping-200417654.html', 'http://www.businessinsider.com/how-the-jeep-hack-reveals-teslas-biggest-advantage-2015-8', 'http://247wallst.com/autos/2015/08/08/can-tesla-sell-100000-cars-next-year/']","['5 Charts Sum Tesla Helping 200417654', 'How The Jeep Hack Reveals Teslas Biggest Advantage 2015 8', 'Can Tesla Sell 100000 Cars Next Year']"
2015-08-09,-0.93,4,0.69,4,"['http://www.thehoopsnews.com/2014/10/28/1702/tesla-ceo-elon-musk-calls-artificial-intelligence-demon-terminator/', 'http://www.dailymail.co.uk/wires/reuters/article-3191123/Tesla-burns-cash-loses-4-000-car-sold.html', 'http://www.bargainteers.com/tesla-cant-service-their-vehicles-here-in-michigan/', 'http://freerepublic.com/focus/f-chat/3322565/posts']","['Tesla Ceo Elon Musk Calls Artificial Intelligence Demon Terminator', 'Tesla Burns Cash Loses 4 000 Car Sold', 'Tesla Cant Service Their Vehicles Here In Michigan', 'Posts']"
2015-08-10,-0.07,8,1.39,8,"['http://indiatoday.intoday.in/story/tesla-burns-cash-loses-more-than-$4000-on-every-car-sold/1/457422.html', 'http://www.fin24.com/Companies/Industrial/Its-crunch-time-for-Tesla-Motors-20150810', 'http://naija247news.com/2015/08/insight-tesla-burns-cash-loses-more-than-4000-on-every-car-sold/', 'http://www.cnbc.com/2015/08/10/tesla-burns-cash-loses-more-than-4000-on-every-car-sold.html', 'http://www.streetwisereport.com/tesla-motors-inc-nasdaqtsla-trailing-down-over-4000-on-each-electric-sedan-it-sells-tata-motors-limited-nysettm-allison-transmission-holdings-inc-nysealsn/124177/', 'http://www.heraldsun.com.au/business/breaking-news/tesla-sold-out-of-powerwall-battery-for-2016/story-fnn9c0hb-1227478092276?nk=40b26da18e96ba7d4b7cf8b488d3732a-1439228882', 'http://www.fool.com/investing/general/2015/08/09/can-tesla-motors-bridge-the-auto-industrys-biggest.aspx', 'http://wallstreetpit.com/109205-morning-buzz-voltari-corp-vltc-twitter-twtr-aquinox-pharmaceuticals-aqxp-tesla-tsla-alibaba-baba/']","['457422', 'Its Crunch Time For Tesla Motors 20150810', 'Insight Tesla Burns Cash Loses More Than 4000 On Every Car Sold', 'Tesla Burns Cash Loses More Than 4000 On Every Car Sold', '124177', 'Story Fnn9c0hb 1227478092276?nk=40b26da18e96ba7d4b7cf8b488d3732a 1439228882', 'Can Tesla Motors Bridge The Auto Industrys Biggest.aspx', '109205 Morning Buzz Voltari Corp Vltc Twitter Twtr Aquinox Pharmaceuticals Aqxp Tesla Tsla Alibaba Baba']"
2015-08-11,2.09,4,0.89,4,"['http://moneymorning.com/2015/08/10/cold-hard-metrics-on-tesla-nasdaq-tsla-and-apple-nasdaq-aapl/', 'http://mentalfloss.com/article/66675/10-things-you-may-not-know-about-tesla-motors', 'http://www.reviewjournal.com/business/economic-development/estimates-show-tesla-eligible-10-million-tax-credits', 'http://www.stocktranscript.com/tesla-motors-inc-nasdaqtsla-type-x-vehicle-deliveries-to-begin-in-september-in-us/49445/']","['Cold Hard Metrics On Tesla Nasdaq Tsla And Apple Nasdaq Aapl', '10 Things You May Not Know About Tesla Motors', 'Estimates Show Tesla Eligible 10 Million Tax Credits', '49445']"
2015-08-12,0.98,3,0.85,3,"['http://www.sfgate.com/technology/businessinsider/article/One-lucky-Tesla-owner-is-getting-10-grand-and-a-6438414.php', 'http://www.valuewalk.com/2015/08/is-tesla-envied-by-google/', 'http://www.bidnessetc.com/50055-will-tesla-motors-inc-delay-model-x-launch-again/']","['One Lucky Tesla Owner Is Getting 10 Grand And A 6438414.php', 'Is Tesla Envied By Google', '50055 Will Tesla Motors Inc Delay Model X Launch Again']"
2015-08-13,0.67,15,0.88,14,"['http://www.4-traders.com/TESLA-MOTORS-INC-6344549/news/Tesla-seeks-to-raise-about-500-million-through-sale-of-shares-20858573/', 'http://www.4-traders.com/news/Futures-rise-as-China-seeks-to-soothe-global-markets--20858634/', 'http://bloomberg.finanza.repubblica.it/Notizie/Article?documentKey=1376-NT0POP6KLVRD01-0P6DB9RRRI4MITC9E0LP0NGRHR', 'http://www.finanznachrichten.de/nachrichten-2015-08/34651418-tesla-motors-announces-dollar-500-mln-common-stock-offering-020.htm', 'http://www.zerohedge.com/news/2015-08-13/tsla-confirms-cash-burn-fears-sells-500-million-stock', 'http://www.nasdaq.com/article/tesla-motors-announces-500-mln-common-stock-offering--quick-facts-20150813-00200', 'http://www.sharenet.co.za/news/Tesla_seeks_to_raise_about_500_mln_through_sale_of_shares/fdc3956a1c76b42e7d88a8edf0058780', 'http://www.todayonline.com/business/tesla-seeks-raise-about-500-million-through-share-sale', 'http://missoulian.com/business/tesla-to-raise-around-million-in-public-offering/article_2a8de004-dd3c-5cc4-8dac-1972a4d580eb.html', 'http://www.dailypress.net/page/content.detail/id/909831/Tesla-to-raise-around--500-million-in-public-offering.html?isap=1&nav=5046', 'http://www.lidtime.com/tesla-motors-inc-tsla-makes-available-additional-charging-stations-in-manhattan-3838/', 'http://www.monroenews.com/news/2015/aug/13/tesla-to-raise-around-500-million-in-public/', 'http://mashable.com/2015/08/13/tesla-sells-stock/', 'http://www.bdlive.co.za/world/americas/2015/08/13/tesla-seeks-to-raise-about-500m-through-sale-of-shares', 'http://www.csmonitor.com/Business/2015/0813/Why-is-Elon-Musk-raising-funds-for-Tesla']","['Tesla Seeks To Raise About 500 Million Through Sale Of Shares 20858573', 'Futures Rise As China Seeks To Soothe Global Markets 20858634', 'Article?documentkey=1376 Nt0pop6klvrd01 0p6db9rrri4mitc9e0lp0ngrhr', '34651418 Tesla Motors Announces Dollar 500 Mln Common Stock Offering 020', 'Tsla Confirms Cash Burn Fears Sells 500 Million Stock', 'Tesla Motors Announces 500 Mln Common Stock Offering Quick Facts 20150813 00200', 'Fdc3956a1c76b42e7d88a8edf0058780', 'Tesla Seeks Raise About 500 Million Through Share Sale', 'Article 2a8de004 Dd3c 5cc4 8dac 1972a4d580eb', 'Tesla To Raise Around 500 Million In Public Offering.html?isap=1&nav=5046', 'Tesla Motors Inc Tsla Makes Available Additional Charging Stations In Manhattan 3838', 'Tesla To Raise Around 500 Million In Public', 'Tesla Sells Stock', 'Tesla Seeks To Raise About 500m Through Sale Of Shares', 'Why Is Elon Musk Raising Funds For Tesla']"
2015-08-14,0.31,10,1.2,10,"['http://econintersect.com/pages/market/market.php?post=201508131525', 'http://www.contracostatimes.com/breaking-news/ci_28633943/tesla-raise-around-500m-stock-offering', 'http://nextbigfuture.com/2015/08/tesla-motors-will-raise-500-million-to.html', 'http://www.ajc.com/ap/ap/california/tesla-sets-stock-offering-price-at-242-per-share/nnKJC/', 'http://www.sfgate.com/business/article/Tesla-sets-stock-offering-price-at-242-per-share-6444146.php', 'http://www.nytimes.com/aponline/2015/08/14/business/ap-us-tesla-offering-price.html', 'http://www.greenfieldreporter.com/./view/story/ec9fe1322f874aca9f03ae991200f26e/US--Tesla-Offering-Price', 'http://www.usnews.com/news/business/articles/2015/08/14/tesla-sets-stock-offering-price-at-242-per-share', 'http://www.marketwatch.com/story/tesla-boosts-stock-offering-by-more-than-140-million-2015-08-14', 'http://www.chesterchronicle.co.uk/news/motoring/motoring-news/tesla-rival-based-knight-riders-9859404']","['Market.php?post=201508131525', 'Tesla Raise Around 500m Stock Offering', 'Tesla Motors Will Raise 500 Million To', 'Nnkjc', 'Tesla Sets Stock Offering Price At 242 Per Share 6444146.php', 'Ap Us Tesla Offering Price', 'Us Tesla Offering Price', 'Tesla Sets Stock Offering Price At 242 Per Share', 'Tesla Boosts Stock Offering By More Than 140 Million 2015 08 14', 'Tesla Rival Based Knight Riders 9859404']"
2015-08-15,-0.32,2,1.23,2,"['http://www.sfgate.com/business/article/Daily-Briefing-Aug-15-6445480.php', 'http://www.fark.com/comments/8819065/Google-Tesla-Apple-are-all-building-self-driving-cars-The-ensuing-patent-battles-should-see-our-first-self-driving-car-delivered-some-time-in-2040']","['Daily Briefing Aug 15 6445480.php', 'Google Tesla Apple Are All Building Self Driving Cars The Ensuing Patent Battles Should See Our First Self Driving Car Delivered Some Time In 2040']"
2015-08-16,-0.67,1,,1,['http://www.propertymentorgroup.com/in-the-news-stocks-german-american-bancorp-nasdaqgabc-movado-nysemov-tesla-motors-nasdaqtsla-karyopharm-therapeutics-inc-nasdaqkpti-cabot-oil-gas-corporation-nysecog/12112679/'],['12112679']
2015-08-17,-0.68,7,0.78,6,"['http://www.sify.com/finance/us-stocks-futures-little-changed-after-choppy-week-news-equity-pirrazgibjchh.html', 'http://www.channelnewsasia.com/news/business/futures-little-changed-af/2056142.html', 'http://www.benzinga.com/analyst-ratings/analyst-color/15/08/5770412/calls-of-note-the-research-notes-moving-the-market-this-', 'http://www.investorwired.com/morning-movers-to-watch-penn-west-petroleum-usa-pwe-linnco-llc-lnco-inotek-pharmaceuticals-itek-lumber-liquidators-ll/1750015', 'http://www.nasdaq.com/article/market-snapshot-us-stocks-turn-around-now-higher-tesla-jumps-on-upgrade-20150817-00544', 'http://www.4-traders.com/news/US-Stocks-Turn-Positive--20876274/', 'http://www.benzinga.com/analyst-ratings/analyst-color/15/08/5770375/doug-kass-doesnt-like-morgan-stanleys-massive-tesla-targ']","['Us Stocks Futures Little Changed After Choppy Week News Equity Pirrazgibjchh', '2056142', 'Calls Of Note The Research Notes Moving The Market This', '1750015', 'Market Snapshot Us Stocks Turn Around Now Higher Tesla Jumps On Upgrade 20150817 00544', 'Us Stocks Turn Positive 20876274', 'Doug Kass Doesnt Like Morgan Stanleys Massive Tesla Targ']"
2015-08-18,0.68,5,1.99,5,"['http://www.irishtimes.com/business/markets/equities-make-modest-recovery-after-last-week-s-rout-1.2320123', 'http://www.contracostatimes.com/business/ci_28655495/biz-break-tesla-jumps-self-driving-car-forecast', 'http://www.livecharts.co.uk/share_prices/US-close--Stocks-edge-higher-amid-mixed-econo-news23185894.html', 'http://business.inquirer.net/197352/disney-apple-advance-helps-lift-us-stocks', 'http://www.gurufocus.com/news/354021/ron-baron-comments-on-tesla']","['Equities Make Modest Recovery After Last Week S Rout 1.2320123', 'Biz Break Tesla Jumps Self Driving Car Forecast', 'Us Close Stocks Edge Higher Amid Mixed Econo News23185894', 'Disney Apple Advance Helps Lift Us Stocks', 'Ron Baron Comments On Tesla']"
2015-08-19,-0.94,2,2.51,2,"['http://investcorrectly.com/20150819/tesla-motors-inc-nasdaqtslas-competitors-apple-google-per-report-morgan-stanley/', 'http://www.theterranews.com/content/?p=82552']","['Tesla Motors Inc Nasdaqtslas Competitors Apple Google Per Report Morgan Stanley', '?p=82552']"
2015-08-20,-2.2,3,3.43,3,"['http://www.marinij.com/general-news/20150819/738m-cash-cushion-for-tesla', 'http://news.investors.com/business/082015-767407-tesla-motors-solar-city-smith-and-wesson-are-zombie-stocks.htm', 'http://www.kpvi.com/business/story/Man-working-on-Tesla-Motors-charging-station/tbpHFjeSU0Ghu7xyrsJ-DA.cspx']","['738m Cash Cushion For Tesla', '082015 767407 Tesla Motors Solar City Smith And Wesson Are Zombie Stocks', 'Tbphfjesu0ghu7xyrsj Da.cspx']"
2015-08-21,1.57,2,0.06,2,"['http://learnbonds.com/122703/tesla-motors-inc-tsla-lied-about-model-s-now-fans-are-revolting/', 'http://consumerist.com/2015/08/21/tesla-airbnb-team-up-to-create-the-ultimate-road-trip-provide-chargers-for-rental-hosts-homes/']","['Tesla Motors Inc Tsla Lied About Model S Now Fans Are Revolting', 'Tesla Airbnb Team Up To Create The Ultimate Road Trip Provide Chargers For Rental Hosts Homes']"
2015-08-22,-0.18,2,3.52,2,"['http://newspower.org/favorite-stocks-of-millennials-apple-facebook-ge-tesla/', 'http://www.modernreaders.com/elon-musk-acquires-82645-shares-of-tesla/30566/lorenzo-tanos']","['Favorite Stocks Of Millennials Apple Facebook Ge Tesla', 'Lorenzo Tanos']"
2015-08-23,-0.3,4,1.39,4,"['http://www.autoevolution.com/news/tesla-model-s-customer-smashes-windshield-of-new-car-with-a-wrench-in-protest-83155.html', 'http://thehullabaloo.com/technology-22/tesla-to-install-30-charging-stations-at-airbnb-properties-1199.html', 'http://www.themarketbusiness.com/2015-08-23-tesla-will-setup-the-charging-stations-at-30-airbnb-host-locations-in-first-phase', 'http://upstart.bizjournals.com/companies/innovation/2015/08/21/still-have-range-anxiety-tesla-and-airbnb-are.html']","['Tesla Model S Customer Smashes Windshield Of New Car With A Wrench In Protest 83155', 'Tesla To Install 30 Charging Stations At Airbnb Properties 1199', '2015 08 23 Tesla Will Setup The Charging Stations At 30 Airbnb Host Locations In First Phase', 'Still Have Range Anxiety Tesla And Airbnb Are']"
2015-08-25,-0.92,2,1.3,2,"['http://www.seattletimes.com/nation-world/worlds-richest-people-lost-another-124-billion-on-monday/', 'http://www.benchmarkmonitor.com/5-pre-market-movers-netflix-inc-nasdaqnflx-tesla-motors-inc-nasdaqtsla-apple-inc-nasdaqaapl-facebook-inc-nasdaqfb-twitter-inc-nysetwtr/187471/']","['Worlds Richest People Lost Another 124 Billion On Monday', '187471']"
2015-08-26,-0.8,3,2.41,3,"['http://www.caradvice.com.au/375992/2015-tesla-model-s-p85d-review/', 'http://www.businessfinancenews.com/23694-tesla-motors-inc-german-battery-rival-gains-competitive-edge-heres-why/', 'http://www.therealnewsmatters.com/search?updated-max=2015-08-25T10:33:00-07:00&max-results=40']","['2015 Tesla Model S P85d Review', '23694 Tesla Motors Inc German Battery Rival Gains Competitive Edge Heres Why', 'Search?updated Max=2015 08 25t10:33:00 07:00&max Results=40']"
2015-08-27,2.07,3,2.22,3,"['http://celebcafe.org/tesla-motors-inc-nasdaq-tsla-given-178-400-pt-range-5713/', 'http://www.abcactionnews.com/money/auto-news/consumer-reports-names-the-tesla-model-s-p85d-its-highest-rated-car-ever', 'http://investorplace.com/2015/08/consumer-reports-tesla-tsla/']","['Tesla Motors Inc Nasdaq Tsla Given 178 400 Pt Range 5713', 'Consumer Reports Names The Tesla Model S P85d Its Highest Rated Car Ever', 'Consumer Reports Tesla Tsla']"
2015-08-28,0.83,12,1.76,11,"['http://www.themalaysianinsider.com/drive/article/tesla-car-gets-best-ever-rating-from-consumer-reports', 'http://www.moneyweb.co.za/news-fast-news/teslas-new-car-is-so-good-it-literally-broke-the-consumer-reports-scale/', 'http://www.smh.com.au/business/how-teslas-new-model-s-p85d-scored-103-out-of-100-in-consumer-reports-magazine-20150827-gj9ms7.html', 'http://www.dailytelegraph.com.au/technology/tesla-model-s-p85d-scored-so-highly-it-broke-the-consumer-reports-rating-system/story-fnjwq1p2-1227502708210?nk=2b0d73a6b6341eb884a3bce472bc1917-1440740831', 'http://www.bloomberg.com/news/articles/2015-08-28/tesla-s-musk-takes-page-from-paypal-with-model-s-referral-offer', 'http://www.theridgenews.com.au/story/3311887/how-teslas-new-model-s-p85d-scored-103-out-of-100-in-consumer-reports-magazine/?cs=4177', 'http://www.thisismoney.co.uk/money/markets/article-3213835/FTSE-LIVE-Footsie-seen-flat-open-despite-strong-gains-Asian-stocks-ahead-bank-holiday-UK-GDP-data.html', 'http://www.proactiveinvestors.co.uk/companies/market_reports/110394/late-surge-sees-the-footsie-bag-an-unlikely-gain-on-the-week-110394.html', 'http://www.4-traders.com/BACANORA-MINERALS-LTD-12445225/news/Bacanora-Minerals--Provides-Clarification-Statement-20945251/', 'http://www.finanznachrichten.de/nachrichten-2015-08/34808546-bacanora-provides-clarification-statement-256.htm', 'http://www.proactiveinvestors.co.uk/companies/market_reports/110375/risers-fallers-auhua-clean-energy-tullow-oil-w-resources-cathay-intl-jimmy-choo-huntsworth-110375.html', 'http://www.marketwatch.com/story/bacanora-provides-clarification-statement-2015-08-28-131734251']","['Tesla Car Gets Best Ever Rating From Consumer Reports', 'Teslas New Car Is So Good It Literally Broke The Consumer Reports Scale', 'How Teslas New Model S P85d Scored 103 Out Of 100 In Consumer Reports Magazine 20150827 Gj9ms7', 'Story Fnjwq1p2 1227502708210?nk=2b0d73a6b6341eb884a3bce472bc1917 1440740831', 'Tesla S Musk Takes Page From Paypal With Model S Referral Offer', '?cs=4177', 'Ftse Live Footsie Seen Flat Open Despite Strong Gains Asian Stocks Ahead Bank Holiday Uk Gdp Data', 'Late Surge Sees The Footsie Bag An Unlikely Gain On The Week 110394', 'Bacanora Minerals Provides Clarification Statement 20945251', '34808546 Bacanora Provides Clarification Statement 256', 'Risers Fallers Auhua Clean Energy Tullow Oil W Resources Cathay Intl Jimmy Choo Huntsworth 110375', 'Bacanora Provides Clarification Statement 2015 08 28 131734251']"
2015-08-30,-0.77,1,,1,['http://www.valuewalk.com/2015/08/after-short-gone-bad-tilson-mulls-long-position-in-tesla-motors-tsla/'],['After Short Gone Bad Tilson Mulls Long Position In Tesla Motors Tsla']
2015-08-31,-0.59,4,1.8,4,"['http://www.streetwisejournal.com/tesla-to-unveil-13000-home-battery-on-april-30th/10202/', 'http://www.busbyway.com/2015/08/31/tesla-motors-inc-nasdaqtsla-pleases-owners-crushes-hopes-of-competition/', 'http://learnbonds.com/122926/tesla-motors-inc-tsla-leaks-autopilot-to-unlucky-model-s-owner/', 'http://insideevs.com/teslas-referral-program-meets-dealer-resistance-in-california/']","['10202', 'Tesla Motors Inc Nasdaqtsla Pleases Owners Crushes Hopes Of Competition', 'Tesla Motors Inc Tsla Leaks Autopilot To Unlucky Model S Owner', 'Teslas Referral Program Meets Dealer Resistance In California']"
2015-09-01,1.01,5,1.7,5,"['http://www.autoblog.com/2015/08/31/california-auto-dealers-cry-foul-tesla-referral-program/', 'http://www.goldseiten.de/artikel/257429--Bacanora-Announces-Sonora-Lithium-Project-Drilling-Program-and-Updated-Results.html', 'http://www.moneycontrol.com/news/world-news/internet-entrepreneurs-back-chinese-tesla-rival-nextev_2847881.html', 'http://www.itweb.co.za/index.php?option=com_content&view=article&id=145811:Entrepreneurs-back-Chinese-Tesla-rival&catid=118', 'http://www.sfgate.com/technology/businessinsider/article/The-132-000-Signature-Series-Tesla-Model-X-has-6478347.php']","['California Auto Dealers Cry Foul Tesla Referral Program', '257429 Bacanora Announces Sonora Lithium Project Drilling Program And Updated Results', 'Internet Entrepreneurs Back Chinese Tesla Rival Nextev 2847881', 'Index.php?option=com Content&view=article&id=145811:entrepreneurs Back Chinese Tesla Rival&catid=118', 'The 132 000 Signature Series Tesla Model X Has 6478347.php']"
