date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2019-04-21,1.5,1,,1,['https://cleantechnica.com/2019/04/21/speed-dating-getting-to-know-teslas-autopilot/'],['Speed Dating Getting To Know Teslas Autopilot']
2019-04-22,-0.93,9,0.86,9,"['https://www.theintelligencer.com/business/technology/article/Tesla-gears-up-for-fully-self-driving-cars-amid-13784590.php', 'https://seekingalpha.com/article/4255652-challenges-teslas-gigafactory-suggest-ev-rollout-fast-hoped', 'https://www.barrons.com/articles/podcast-an-18-drop-for-tesla-stock-this-year-51555923662', 'https://www.oann.com/factbox-elon-musk-on-teslas-self-driving-capabilities/', 'https://www.kokomotribune.com/news/nation_world_news/tesla-gears-up-for-fully-self-driving-cars-amid-skepticism/article_20eaf10e-07dc-5751-9414-e08aba7999a6.html', 'https://www.cnbc.com/2019/04/22/stocks-making-the-biggest-moves-midday-kimberly-clark-boeing-tesla.html', 'https://www.aldergrovestar.com/news/tesla-gears-up-for-fully-self-driving-cars-amid-skepticism/', 'http://www.wtol.com/2019/04/22/tesla-gears-up-fully-self-driving-cars-amid-skepticism/', 'https://news.yahoo.com/companies-to-watch-hal-ba-tsla-tgt-143847142.html']","['Tesla Gears Up For Fully Self Driving Cars Amid 13784590.php', '4255652 Challenges Teslas Gigafactory Suggest Ev Rollout Fast Hoped', 'Podcast An 18 Drop For Tesla Stock This Year 51555923662', 'Factbox Elon Musk On Teslas Self Driving Capabilities', 'Article 20eaf10e 07dc 5751 9414 E08aba7999a6', 'Stocks Making The Biggest Moves Midday Kimberly Clark Boeing Tesla', 'Tesla Gears Up For Fully Self Driving Cars Amid Skepticism', 'Tesla Gears Up Fully Self Driving Cars Amid Skepticism', 'Companies To Watch Hal Ba Tsla Tgt 143847142']"
2019-04-23,-0.36,32,2.04,26,"['https://www.examiner.org/newsx/ap-news/110051-tesla-gears-up-for-fully-self-driving-cars-amid-skepticism', 'https://www.barrons.com/articles/tesla-stock-dropped-self-driving-technology-autonomous-51555965417', 'https://www.myarklamiss.com/news/tesla-gears-up-for-fully-selfdriving-cars-amid-skepticism/1944274356', 'https://www.businessinsider.com/tesla-takes-direct-aim-uber-lyft-with-robotaxi-plan-2019-4', 'https://jalopnik.com/tesla-puts-restraining-order-on-car-following-short-sel-1834214987?rev=1555966975225', 'https://www.kearneyhub.com/news/national/tesla-ceo-plans-to-hand-the-car-keys-to-robots/article_b0159dcb-3e6f-549c-9637-80d9ee24ac38.html', 'https://jalopnik.com/having-perfected-self-driving-cars-tesla-is-working-on-1834224051', 'https://www.newsday.com/business/tesla-self-driving-elon-musk-1.30123493', 'https://www.princegeorgecitizen.com/news/business/the-latest-tesla-to-introduce-new-ride-hailing-service-1.23798866', 'https://www.middletownpress.com/technology/businessinsider/article/Tesla-unveils-the-best-chip-in-the-world-for-13786433.php', 'https://in.reuters.com/article/tesla-selfdriving/tesla-says-robotaxis-coming-to-u-s-roads-next-year-slams-rivals-use-of-lidar-idINKCN1RY1C7', 'https://in.reuters.com/article/tesla-autonomous-factbox/factbox-elon-musk-on-teslas-self-driving-capabilities-idINKCN1RY1NC', 'https://finance.yahoo.com/news/musk-says-million-self-driving-004312999.html', 'https://www.independent.ie/business/world/tesla-downgraded-due-to-demand-fears-38039662.html', 'https://thehimalayantimes.com/science-technology/tesla-ceo-plans-to-hand-the-car-keys-to-robots-next-year/', 'https://www.brisbanetimes.com.au/national/as-sparks-fly-over-ev-future-tesla-looks-to-build-wa-service-centre-20190423-p51gic.html', 'https://www.borehamwoodtimes.co.uk/news/national/17590327.tesla-gears-up-for-fully-self-driving-cars-next-year/', 'https://inc42.com/buzz/elon-musk-tesla-self-driving-robotaxis/', 'https://www.barrons.com/articles/tesla-earnings-preview-elon-musk-51555700427', 'https://qz.com/1602033/photos-a-tesla-gigafactory-rises-in-shanghai/', 'https://www.cnbc.com/2019/04/23/elon-musk-any-other-car-than-a-tesla-in-3-years-like-owning-a-horse.html', 'https://www.thesouthernreporter.co.uk/cars/car-news/tesla-autonomy-day-elon-musk-autopilot-mode-crash-driverless-cars-risk_83166b535362423b2937cc107739fa99/', 'https://www.abc-7.com/story/40349826/oil-and-sanctions-teslas-robo-taxis-ipo-brew', 'https://www.onenewspage.com/n/Technology/1zkhgt5hkb/Elon-Musk-says-Tesla-will-have-million.htm', 'https://www.businessinsider.in/elon-musk-claims-tesla-will-have-1-million-robo-taxis-on-the-road-next-year-and-some-people-think-the-claim-is-so-unrealistic-that-hes-being-compared-to-pt-barnum/articleshow/69013255.cms', 'http://www.benzinga.com/topic/driverless-cars', 'https://www.teslarati.com/tesla-model-s-model-3-model-x-turo-most-popular-cars/', 'https://www.businessinsider.in/nvidia-fires-back-at-teslas-claim-that-it-created-the-worlds-best-chip-for-self-driving-cars/articleshow/69012967.cms', 'https://www.concordmonitor.com/Tesla-CEO-plans-to-hand-the-car-keys-to-robots-next-year-25059591', 'https://www.smarteranalyst.com/nasdaq-stocks/nasdaqtsla/tesla-tsla-stock-logs-another-sell-rating-heres-why/', 'https://www.benzinga.com/analyst-ratings/analyst-color/19/04/13580069/wall-street-weighs-in-on-teslas-autonomy-day-presentation', 'http://www.benzinga.com/topic/twitter']","['110051 Tesla Gears Up For Fully Self Driving Cars Amid Skepticism', 'Tesla Stock Dropped Self Driving Technology Autonomous 51555965417', '1944274356', 'Tesla Takes Direct Aim Uber Lyft With Robotaxi Plan 2019 4', 'Tesla Puts Restraining Order On Car Following Short Sel 1834214987?rev=1555966975225', 'Article B0159dcb 3e6f 549c 9637 80d9ee24ac38', 'Having Perfected Self Driving Cars Tesla Is Working On 1834224051', 'Tesla Self Driving Elon Musk 1.30123493', 'The Latest Tesla To Introduce New Ride Hailing Service 1.23798866', 'Tesla Unveils The Best Chip In The World For 13786433.php', 'Tesla Says Robotaxis Coming To U S Roads Next Year Slams Rivals Use Of Lidar Idinkcn1ry1c7', 'Factbox Elon Musk On Teslas Self Driving Capabilities Idinkcn1ry1nc', 'Musk Says Million Self Driving 004312999', 'Tesla Downgraded Due To Demand Fears 38039662', 'Tesla Ceo Plans To Hand The Car Keys To Robots Next Year', 'As Sparks Fly Over Ev Future Tesla Looks To Build Wa Service Centre 20190423 P51gic', '17590327.tesla Gears Up For Fully Self Driving Cars Next Year', 'Elon Musk Tesla Self Driving Robotaxis', 'Tesla Earnings Preview Elon Musk 51555700427', 'Photos A Tesla Gigafactory Rises In Shanghai', 'Elon Musk Any Other Car Than A Tesla In 3 Years Like Owning A Horse', 'Tesla Autonomy Day Elon Musk Autopilot Mode Crash Driverless Cars Risk 83166b535362423b2937cc107739fa99', 'Oil And Sanctions Teslas Robo Taxis Ipo Brew', 'Elon Musk Says Tesla Will Have Million', '69013255.cms', 'Driverless Cars', 'Tesla Model S Model 3 Model X Turo Most Popular Cars', '69012967.cms', 'Tesla Ceo Plans To Hand The Car Keys To Robots Next Year 25059591', 'Tesla Tsla Stock Logs Another Sell Rating Heres Why', 'Wall Street Weighs In On Teslas Autonomy Day Presentation', 'Twitter']"
2019-04-24,0.79,12,2.33,12,"['https://www.housebeautiful.com/home-remodeling/a27241892/tesla-solar-roof-tiles-facts-cost/', 'https://wxow.com/news/national-news-from-the-associated-press/2019/04/23/tesla-ceo-heads-down-perilous-road-in-pursuit-of-profit/', 'https://seekingalpha.com/article/4256189-microsoft-tesla-full-earnings-slate-wall-street-breakfast-podcast', 'https://www.cnbc.com/2019/04/23/tesla-q1-2019-earnings-preview-service-shanghai-model-3-margins.html', 'https://www.express.co.uk/life-style/cars/1118185/Tesla-Model-X-Model-S-range-UK-features-new-car', 'https://www.thetruthaboutcars.com/2019/04/as-wall-street-awaits-earnings-report-tesla-pumps-up-the-range/', 'https://in.reuters.com/article/us-usa-stocks/sp-500-hovers-below-record-highs-on-mixed-earnings-idINKCN1S01PN', 'https://www.barrons.com/articles/tesla-stock-dips-slightly-ahead-of-its-earnings-report-51556118358', 'https://www.caledonianrecord.com/news/world/tesla-ceo-heads-down-perilous-road-in-pursuit-of-profit/article_ecc3cb5d-b5c9-52a3-8b39-7408a9325bbb.html', 'https://www.marketscreener.com/news/S-P-500-hovers-below-record-highs-on-mixed-earnings--28471423/', 'https://www.ccn.com/tesla-watchdog-bashes-elon-musk-for-treating-us-like-guinea-pigs', 'https://wnmtradio.com/news/articles/2019/apr/24/nasdaq-hits-record-sp-nears-all-time-high-on-upbeat-earnings/']","['Tesla Solar Roof Tiles Facts Cost', 'Tesla Ceo Heads Down Perilous Road In Pursuit Of Profit', '4256189 Microsoft Tesla Full Earnings Slate Wall Street Breakfast Podcast', 'Tesla Q1 2019 Earnings Preview Service Shanghai Model 3 Margins', 'Tesla Model X Model S Range Uk Features New Car', 'As Wall Street Awaits Earnings Report Tesla Pumps Up The Range', 'Sp 500 Hovers Below Record Highs On Mixed Earnings Idinkcn1s01pn', 'Tesla Stock Dips Slightly Ahead Of Its Earnings Report 51556118358', 'Article Ecc3cb5d B5c9 52a3 8b39 7408a9325bbb', 'S P 500 Hovers Below Record Highs On Mixed Earnings 28471423', 'Tesla Watchdog Bashes Elon Musk For Treating Us Like Guinea Pigs', 'Nasdaq Hits Record Sp Nears All Time High On Upbeat Earnings']"
2019-04-25,-1.14,12,1.09,12,"['http://fortune.com/2019/04/24/tesla-rooftop-solar-business/', 'https://www.foxbusiness.com/industrials/tesla-quarterly-earnings', 'https://www.thereminder.ca/the-latest-tesla-posts-q1-net-loss-of-700m-1.23801450', 'https://www.valuewalk.com/2019/04/elon-musks-dangerous-mind-teslas-1q19-earnings-today/', 'https://www.sfgate.com/business/article/Tesla-loses-more-than-700-million-13793219.php', 'https://www.stltoday.com/business/tesla-is-back-to-losing-money-as-revenue-cash-and/article_bb06621f-88de-575c-8572-161f6921163f.html', 'https://www.kxly.com/lifestyle/automotive/tesla-lost-702-million-last-quarter-snapping-its-profit-streak/1072116561', 'https://www.nbc-2.com/story/40363101/tesla-lost-702-million-last-quarter-snapping-its-profit-streak', 'https://www.asianage.com/technology/in-other-news/250419/teslas-musk-sees-merit-in-capital-raise-vows-profit-in-q3-after-large-loss.html', 'https://www.forbes.com/sites/neilwinton/2019/04/25/some-tesla-investors-shaken-by-losses/', 'https://sacramento.cbslocal.com/2019/04/25/tesla-posts-surprisingly-large-1q-loss-as-sales-slump-31/', 'https://observer.com/2019/04/elon-musk-tesla-insurance-product-model-s-explosion-china/']","['Tesla Rooftop Solar Business', 'Tesla Quarterly Earnings', 'The Latest Tesla Posts Q1 Net Loss Of 700m 1.23801450', 'Elon Musks Dangerous Mind Teslas 1q19 Earnings Today', 'Tesla Loses More Than 700 Million 13793219.php', 'Article Bb06621f 88de 575c 8572 161f6921163f', '1072116561', 'Tesla Lost 702 Million Last Quarter Snapping Its Profit Streak', 'Teslas Musk Sees Merit In Capital Raise Vows Profit In Q3 After Large Loss', 'Some Tesla Investors Shaken By Losses', 'Tesla Posts Surprisingly Large 1q Loss As Sales Slump 31', 'Elon Musk Tesla Insurance Product Model S Explosion China']"
2019-04-26,0.89,5,1.09,4,"['https://www.coffscoastadvocate.com.au/news/elon-musks-desperate-plan-to-boost-tesla-exposed/3711536/', 'https://www.goldcoastbulletin.com.au/motoring/hitech/elon-musks-desperate-plan-to-boost-tesla-exposed/news-story/719c6dafbde2e75e2ca387b38672d5a7?nk=223fac6efa486581d4637efb7f03f8d7-1556236027', 'https://insideevs.com/news/346693/tesla-model-3-options/', 'https://insideevs.com/news/346633/tesla-shanghai-model-3-1000-2000-weekly/', 'https://www.barrons.com/articles/tesla-stock-resistance-level-51556299817']","['3711536', '719c6dafbde2e75e2ca387b38672d5a7?nk=223fac6efa486581d4637efb7f03f8d7 1556236027', 'Tesla Model 3 Options', 'Tesla Shanghai Model 3 1000 2000 Weekly', 'Tesla Stock Resistance Level 51556299817']"
2019-04-27,-0.93,4,1.81,3,"['https://uk.reuters.com/article/uk-tesla-musk-sec/teslas-musk-agrees-to-new-vetting-rules-for-tweets-in-sec-deal-idUKKCN1S22BY', 'https://in.reuters.com/article/tesla-musk-sec/teslas-musk-agrees-to-new-vetting-rules-for-tweets-in-sec-deal-idINKCN1S22BW', 'https://www.cnet.com/roadshow/news/tesla-elon-musk-sec-contempt-agreement/', 'https://www.newyorktelegraph.com/news/260698027/musk-us-regulator-settle-legal-fight-over-his-tweets-about-tesla']","['Teslas Musk Agrees To New Vetting Rules For Tweets In Sec Deal Idukkcn1s22by', 'Teslas Musk Agrees To New Vetting Rules For Tweets In Sec Deal Idinkcn1s22bw', 'Tesla Elon Musk Sec Contempt Agreement', 'Musk Us Regulator Settle Legal Fight Over His Tweets About Tesla']"
2019-04-28,-1.19,1,,1,['http://www.texarkanagazette.com/news/national/story/2019/apr/27/tesla-posts-surprisingly-large-loss-first-quarter/776275/'],['776275']
2019-04-29,0.55,3,0.67,3,"['https://cleantechnica.com/2019/04/28/how-will-tesla-do-in-china-once-gigafactory-3-is-up/', 'https://leftlanenews.com/tesla/tesla-admits-it-may-have-to-raise-more-funding/', 'https://insideevs.com/news/346291/tesla-autonomy-day-error-nvidia-impressed/']","['How Will Tesla Do In China Once Gigafactory 3 Is Up', 'Tesla Admits It May Have To Raise More Funding', 'Tesla Autonomy Day Error Nvidia Impressed']"
2019-04-30,0.95,2,1.67,2,"['https://www.ifamagazine.com/article/tesla-headlines-or-mclaren-bottom-lines/', 'https://www.barrons.com/articles/tesla-earnings-vehicle-credits-51556644299']","['Tesla Headlines Or Mclaren Bottom Lines', 'Tesla Earnings Vehicle Credits 51556644299']"
2019-05-01,-0.4,3,1.42,3,"['https://www.middletownpress.com/technology/businessinsider/article/There-were-some-awkward-surprises-in-Tesla-s-13808221.php', 'https://asia.nikkei.com/Spotlight/Cover-Story/Sparks-fly-Inside-the-strained-Tesla-Panasonic-relationship', 'https://www.marketwatch.com/articles/podcast-our-tesla-obsession-51556732346']","['There Were Some Awkward Surprises In Tesla S 13808221.php', 'Sparks Fly Inside The Strained Tesla Panasonic Relationship', 'Podcast Our Tesla Obsession 51556732346']"
2019-05-02,-1.25,7,0.27,5,"['https://www.cnbc.com/2019/05/02/elon-musk-may-buy-10-million-of-tesla-stock-in-new-offering.html', 'https://kbzk.com/cnn-business-consumer/2019/05/02/why-tesla-is-offering-rock-bottom-solar-panel-prices/', 'https://www.cnbc.com/2019/05/02/tesla-expects-global-shortage-of-electric-vehicle-battery-minerals.html', 'https://in.reuters.com/article/usa-lithium-electric-tesla/exclusive-tesla-expects-global-shortage-of-electric-vehicle-battery-minerals-sources-idINKCN1S81QM', 'https://www.washingtonpost.com/business/technology/tesla-to-raise-money-after-painful-1q-and-musk-is-buying-in/2019/05/02/a8349dec-6ce1-11e9-bbe7-1c798fb80536_story.html', 'https://www.reuters.com/article/us-usa-lithium-electric-tesla-exclusive-idUSKCN1S81QS', 'https://finance.yahoo.com/news/exclusive-tesla-expects-global-shortage-170947408.html']","['Elon Musk May Buy 10 Million Of Tesla Stock In New Offering', 'Why Tesla Is Offering Rock Bottom Solar Panel Prices', 'Tesla Expects Global Shortage Of Electric Vehicle Battery Minerals', 'Exclusive Tesla Expects Global Shortage Of Electric Vehicle Battery Minerals Sources Idinkcn1s81qm', 'A8349dec 6ce1 11e9 Bbe7 1c798fb80536 Story', 'Us Usa Lithium Electric Tesla Exclusive Iduskcn1s81qs', 'Exclusive Tesla Expects Global Shortage 170947408']"
2019-05-03,-1.36,22,0.8,15,"['https://www.brownsvilleherald.com/news/business/tesla-to-raise-money-after-painful-q-and-musk-is/article_693471a2-774c-533f-8761-929e711e271c.html', 'https://www.reuters.com/article/us-tesla-offering/tesla-ends-spartan-diet-and-seeks-2-3-billion-to-fund-expansion-idUSKCN1S80X7', 'https://www.cnbc.com/2019/05/02/reuters-america-update-7-tesla-ends-spartan-diet-and-seeks-2-point-3-bln-to-fund-expansion.html', 'https://uk.reuters.com/article/uk-tesla-offering/tesla-ends-spartan-diet-and-seeks-2-3-billion-to-fund-expansion-idUKKCN1S80ZL', 'https://www.680news.com/2019/05/02/tesla-to-raise-money-after-painful-1q-and-musk-is-buying-in-2/', 'https://pv-magazine-usa.com/2019/05/02/how-is-tesla-is-selling-residential-solar-for-under-2-watt/', 'http://www.ejinsight.com/20190503-tesla-seeks-us2-3-billion-in-debt-share-issues/', 'http://www.ejinsight.com/20190503-tesla-expects-global-shortage-of-ev-battery-minerals-report/', 'http://articles.economictimes.indiatimes.com/news/international/world-news/tesla-plans-to-raise-2-3-billion-from-stock-bond-offerings/articleshow/69155172.cms', 'https://isp.netscape.com:443/pf/story/0002/20190503/KCN1S90XD_1', 'https://www.channelnewsasia.com/news/business/wall-street-weekahead--record-breaking-rally-leaving-energy-stocks-behind-11501010', 'https://uk.reuters.com/article/us-usa-stocks-weekahead/wall-street-weekahead-record-breaking-rally-leaving-energy-stocks-behind-idUKKCN1S90XD', 'https://www.carscoops.com/2019/05/tesla-expecting-shortage-in-minerals-for-electric-vehicle-batteries/', 'https://www.channelnewsasia.com/news/business/tesla-raises-size-of-share-sale--musk-to-buy-more-11501046', 'https://www.reuters.com/article/us-usa-stocks-weekahead-idUSKCN1S90XD', 'https://www.investing.com/analysis/teslas-worsening-cashflow-signals-more-troubles-ahead-200416344', 'https://news.yahoo.com/tesla-offering-priced-244-10-per-share-112239025--finance.html', 'https://in.reuters.com/article/us-usa-stocks-weekahead/wall-street-weekahead-record-breaking-rally-leaving-energy-stocks-behind-idINKCN1S90XD', 'https://uk.reuters.com/article/uk-tesla-offering/tesla-raises-size-of-share-sale-musk-to-buy-more-idUKKCN1S90YE', 'https://www.theglobeandmail.com/business/international-business/us-business/article-tesla-offering-priced-at-24410-per-share/', 'https://www.kvia.com/news/us-world/tesla-says-it-will-raise-an-extra-400-million/1074861591', 'http://www.wtma.com/news/on-second-thought-tesla-says-it-will-raise-an-extra-400-million/']","['Article 693471a2 774c 533f 8761 929e711e271c', 'Tesla Ends Spartan Diet And Seeks 2 3 Billion To Fund Expansion Iduskcn1s80x7', 'Reuters America Update 7 Tesla Ends Spartan Diet And Seeks 2 Point 3 Bln To Fund Expansion', 'Tesla Ends Spartan Diet And Seeks 2 3 Billion To Fund Expansion Idukkcn1s80zl', 'Tesla To Raise Money After Painful 1q And Musk Is Buying In 2', 'How Is Tesla Is Selling Residential Solar For Under 2 Watt', '20190503 Tesla Seeks Us2 3 Billion In Debt Share Issues', '20190503 Tesla Expects Global Shortage Of Ev Battery Minerals Report', '69155172.cms', 'Kcn1s90xd 1', 'Wall Street Weekahead Record Breaking Rally Leaving Energy Stocks Behind 11501010', 'Wall Street Weekahead Record Breaking Rally Leaving Energy Stocks Behind Idukkcn1s90xd', 'Tesla Expecting Shortage In Minerals For Electric Vehicle Batteries', 'Tesla Raises Size Of Share Sale Musk To Buy More 11501046', 'Us Usa Stocks Weekahead Iduskcn1s90xd', 'Teslas Worsening Cashflow Signals More Troubles Ahead 200416344', 'Tesla Offering Priced 244 10 Per Share 112239025 Finance', 'Wall Street Weekahead Record Breaking Rally Leaving Energy Stocks Behind Idinkcn1s90xd', 'Tesla Raises Size Of Share Sale Musk To Buy More Idukkcn1s90ye', 'Article Tesla Offering Priced At 24410 Per Share', '1074861591', 'On Second Thought Tesla Says It Will Raise An Extra 400 Million']"
2019-05-04,-2.82,7,1.73,7,"['https://cleantechnica.com/2019/05/03/tesla-talks-mineral-shortages-europe-plans-new-battery-factory/', 'https://uk.reuters.com/article/uk-usa-stocks-weekahead/wall-street-weekahead-record-breaking-rally-leaving-energy-stocks-behind-idUKKCN1S90WU', 'https://www.cnbc.com/2019/05/03/tesla-email-warns-employees-stop-leaking.html', 'https://finance.yahoo.com/news/wall-street-weekahead-record-breaking-110757294.html', 'https://www.zawya.com/mena/en/economy/story/US_rejects_Tesla_bid_for_tariff_exemption_for_Model_3_brain-TR20190503nL1N22F1J4X3/', 'https://www.themarketsdaily.com/2019/05/04/tesla-to-raise-money-after-painful-1q-also-musk-is-buying-in.html', 'https://www.zerohedge.com/news/2019-05-04/tesla-warns-employees-about-leaksin-leaked-e-mail-0']","['Tesla Talks Mineral Shortages Europe Plans New Battery Factory', 'Wall Street Weekahead Record Breaking Rally Leaving Energy Stocks Behind Idukkcn1s90wu', 'Tesla Email Warns Employees Stop Leaking', 'Wall Street Weekahead Record Breaking 110757294', 'Us Rejects Tesla Bid For Tariff Exemption For Model 3 Brain Tr20190503nl1n22f1j4x3', 'Tesla To Raise Money After Painful 1q Also Musk Is Buying In', 'Tesla Warns Employees About Leaksin Leaked E Mail 0']"
2019-05-05,3.04,1,,1,['https://cleantechnica.com/2019/05/04/tesla-model-3-cheaper-than-honda-accord-15-cost-comparisons-updated/'],['Tesla Model 3 Cheaper Than Honda Accord 15 Cost Comparisons Updated']
2019-05-07,-0.19,3,2.3,3,"['https://www.channelnewsasia.com/news/business/healthcare--bullish-bets-dominate-hedge-fund-sohn-investment-conference-picks-11509462', 'https://www.insurancebusinessmag.com/us/news/breaking-news/why-teslas-insurance-bid-will-fail-166576.aspx', 'https://www.businessinsider.com.au/tesla-cars-diagnose-parts-that-need-to-be-replaced-order-new-ones-2019-5']","['Healthcare Bullish Bets Dominate Hedge Fund Sohn Investment Conference Picks 11509462', 'Why Teslas Insurance Bid Will Fail 166576.aspx', 'Tesla Cars Diagnose Parts That Need To Be Replaced Order New Ones 2019 5']"
2019-05-08,-1.34,3,0.43,3,"['https://www.thechronicleherald.ca/business/tesla-closes-27-billion-mixed-offering-of-shares-debt-309259/', 'https://www.channelnewsasia.com/news/business/tesla-closes-us-2-7-billion-mixed-offering-of-shares--debt-11514844', 'http://www.msn.com/en-us/money/markets/the-tesla-effect-oil-is-slowly-losing-its-best-customer/ar-AAB5eim']","['Tesla Closes 27 Billion Mixed Offering Of Shares Debt 309259', 'Tesla Closes Us 2 7 Billion Mixed Offering Of Shares Debt 11514844', 'Ar Aab5eim']"
2019-05-09,1.35,1,,1,['https://www.shanghainews.net/news/260932926/vw-tesla-attack-gets-real-as-electric-car-deposits-open'],['Vw Tesla Attack Gets Real As Electric Car Deposits Open']
2019-05-10,-1.23,4,0.54,4,"['https://www.theintelligencer.com/business/technology/article/Tesla-seeks-dismissal-of-suit-challenging-Musk-13833065.php', 'https://www.pressofatlanticcity.com/business/technology/tesla-seeks-dismissal-of-suit-challenging-musk-pay-package/article_cb8f554d-cd44-5f4d-bbc3-1c4ab460afaa.html', 'https://www.couriermail.com.au/motoring/elon-musk-weighs-in-on-porn-filmed-in-tesla-on-autopilot/news-story/f01dc1003349d02ade9a6352394a775c?nk=5ffa255cf530f1c380860a706548c90d-1557510444', 'https://www.goldcoastbulletin.com.au/motoring/elon-musk-weighs-in-on-porn-filmed-in-tesla-on-autopilot/news-story/f01dc1003349d02ade9a6352394a775c?nk=58339be179e1bd15290cf5147198066b-1557510406']","['Tesla Seeks Dismissal Of Suit Challenging Musk 13833065.php', 'Article Cb8f554d Cd44 5f4d Bbc3 1c4ab460afaa', 'F01dc1003349d02ade9a6352394a775c?nk=5ffa255cf530f1c380860a706548c90d 1557510444', 'F01dc1003349d02ade9a6352394a775c?nk=58339be179e1bd15290cf5147198066b 1557510406']"
2019-05-11,-1.25,2,0.91,2,"['https://www.coffscoastadvocate.com.au/news/elon-musk-weighs-in-on-porn-filmed-in-tesla-on-aut/3724475/', 'https://nypost.com/2019/05/10/elon-musk-weighs-in-on-porn-filmed-in-tesla-on-autopilot/']","['3724475', 'Elon Musk Weighs In On Porn Filmed In Tesla On Autopilot']"
2019-05-12,-0.4,1,,1,['https://www.inverse.com/article/55690-tesla-vs-waymo-why-elon-musk-s-design-choice-could-win-autonomous-driving'],['55690 Tesla Vs Waymo Why Elon Musk S Design Choice Could Win Autonomous Driving']
2019-05-13,1.62,2,0.95,2,"['https://www.dailytelegraph.com.au/motoring/hitech/volvos-electric-brand-aims-to-outbuzz-tesla-buy-online-no-hassles/news-story/eee224a33273daefb2ec42cb0c4ffc97?nk=1c491850f8fa9c5a2693de86138c98e6-1557748026', 'https://www.prnewswire.com/news-releases/bruker-and-champalimaud-foundation-announce-collaboration-to-develop-novel-ultra-high-field-18-tesla-preclinical-mri-system-and-applications-300848686.html']","['Eee224a33273daefb2ec42cb0c4ffc97?nk=1c491850f8fa9c5a2693de86138c98e6 1557748026', 'Bruker And Champalimaud Foundation Announce Collaboration To Develop Novel Ultra High Field 18 Tesla Preclinical Mri System And Applications 300848686']"
2019-05-14,-0.99,2,2.14,2,"['https://www.mexicostar.com/news/261027975/tesla-plunges-to-a-two-year-low-on-china-trade-fears', 'https://www.moneymorning.com.au/20190514/who-will-be-the-winners-of-the-ev-industry.html']","['Tesla Plunges To A Two Year Low On China Trade Fears', 'Who Will Be The Winners Of The Ev Industry']"
2019-05-15,-2.07,2,1.02,2,"['https://www.taiwansun.com/news/261033647/tesla-catches-fire-in-hong-kong-parking-lot-times-says', 'https://www.benzinga.com/news/19/05/13747182/reuters-teslas-solar-factory-exports-great-majority-of-its-solar-cells']","['Tesla Catches Fire In Hong Kong Parking Lot Times Says', 'Reuters Teslas Solar Factory Exports Great Majority Of Its Solar Cells']"
2019-05-16,-0.24,7,1.5,7,"['https://www.channelnewsasia.com/news/business/tesla-s-new-york-solar-factory-making-other-products-in-bid-to-boost-jobs-11537890', 'https://www.thechronicle.com.au/news/tesla-might-have-to-delay-model-y-suv/3728560/', 'https://www.couriermail.com.au/motoring/motoring-news/tesla-might-have-to-delay-model-y-suv/news-story/4de100b98a1340373088b4f731670d2c?nk=f9a10cf8bc19fbff41786a126d6db520-1557964020', 'https://www.ktva.com/story/40487015/ntsb-autopilot-was-in-use-before-tesla-hit-semitrailer', 'https://insideevs.com/news/349938/tesla-supercharger-v3-production-gigafactory-2/', 'https://www.bakersfield.com/ap/news/ntsb-autopilot-was-in-use-before-tesla-hit-semitrailer/article_e7bcba54-60c4-55a9-ab17-e01fc3bd8b54.html', 'https://www.theintelligencer.com/business/technology/article/NTSB-Autopilot-was-in-use-before-Tesla-hit-13850331.php']","['Tesla S New York Solar Factory Making Other Products In Bid To Boost Jobs 11537890', '3728560', '4de100b98a1340373088b4f731670d2c?nk=f9a10cf8bc19fbff41786a126d6db520 1557964020', 'Ntsb Autopilot Was In Use Before Tesla Hit Semitrailer', 'Tesla Supercharger V3 Production Gigafactory 2', 'Article E7bcba54 60c4 55a9 Ab17 E01fc3bd8b54', 'Ntsb Autopilot Was In Use Before Tesla Hit 13850331.php']"
2019-05-17,-0.39,6,1.15,6,"['https://www.theedgemarkets.com/article/tesla-fires-sound-alarms-about-safety-electriccar-batteries', 'https://in.reuters.com/article/us-tesla-cost-cuts/musk-to-review-all-of-teslas-expenses-in-new-cost-cutting-plan-idINKCN1SM2SS', 'https://www.thestar.com.my/business/business-news/2019/05/17/wall-st-rises-for-third-straight-day-on-data-earnings/', 'https://www.directorstalkinterviews.com/tesla-inc-consenus-indicates-potential-24-1-upside/412782806', 'https://www.barrons.com/articles/tesla-stock-falls-amid-reports-of-hardcore-cost-cutting-51558106349', 'https://mobilesyrup.com/2019/05/17/nissan-teslas-drops-lidar-autonomous-cars/']","['Tesla Fires Sound Alarms About Safety Electriccar Batteries', 'Musk To Review All Of Teslas Expenses In New Cost Cutting Plan Idinkcn1sm2ss', 'Wall St Rises For Third Straight Day On Data Earnings', '412782806', 'Tesla Stock Falls Amid Reports Of Hardcore Cost Cutting 51558106349', 'Nissan Teslas Drops Lidar Autonomous Cars']"
